entry,photon_n,photon_pt,photon_eta,photon_phi,photon_etcone20,photon_ptcone30,photon_isTightID,myy
1024212,2,[114437.19   35149.703],[1.572023   0.34919497],[ 2.1640332  -0.91774744],[-2033.0006   -163.49738],[   0.     1420.9491],[ True  True],151.25472692126687
1024376,2,[43537.164 33865.54 ],[ 1.5954841  -0.97140145],[-2.0990596  1.3479553],[1534.5016 1179.9724],[   0.     3506.4873],[ True  True],148.76160360665844
1024475,2,[46110.883 35033.336],[2.2087746 0.5133751],[-2.1931527  0.6157338],[1801.2994 2319.469 ],[3247.2124    0.    ],[ True  True],110.2372923190662
1024530,2,[65088.484 48896.695],[ 1.2720405 -0.5825762],[-1.7058253  2.492082 ],[-524.4206 2691.3215],[   0.     3837.2285],[ True  True],154.80581101603332
1024730,2,[41137.71  38790.145],[-0.8227716  1.6041625],[ 1.7362185 -1.1371995],[375.35666 506.76587],[0. 0.],[ True  True],145.90621422020888
1024742,2,[46322.1   32562.219],[ 0.9159942 -0.7386151],[-0.62431973  2.5424328 ],[ 283.37888 -473.41666],[   0.     2553.2412],[ True  True],105.80324911620559
1024791,2,[72924.89  40424.125],[1.6851175 0.9221639],[-1.2689781  2.2229419],[ 739.35645 -519.50806],[0. 0.],[ True  True],115.0410402990922
1024812,2,[59667.633 39457.39 ],[0.22440247 0.8952033 ],[-2.7695694  0.5857694],[-23.301575 947.80444 ],[1021.70734 1704.2561 ],[ True  True],102.02878805446039
1025065,2,[61324.055 59080.684],[1.2373383 1.5904038],[-0.536989   2.7220147],[ 668.38196 -389.2425 ],[2522.1755    0.    ],[ True  True],122.06033676320294
1025093,2,[47136.01 46783.65],[ 0.9729545  -0.08527956],[ 2.5345995 -0.8124345],[-3263.3318     -23.253174],[   0.     4743.9805],[ True  True],106.94286240770091
1025099,2,[43683.113 30026.379],[ 0.9825855 -1.6157731],[-1.7479506  -0.98864007],[2154.3682 3197.3274],[7242.8667 2400.9854],[ True  True],125.79972541281155
1025100,2,[54418.855 38228.547],[1.8457775 0.5185015],[-2.2267122  1.003604 ],[-601.13135 -332.0182 ],[0. 0.],[ True  True],111.98463870965627
1025199,2,[75269.51 35011.17],[-0.28450698 -1.2487818 ],[ 0.5159027 -2.5516798],[ 490.71158 1416.6984 ],[1422.1311 5791.191 ],[ True  True],114.77308986565782
1025269,2,[78462.38 46366.85],[-1.576881   -0.10526316],[-2.0573516  0.1380252],[1330.6492 -998.1299],[0. 0.],[ True  True],144.70057304707984
1025379,2,[61290.266 47027.133],[-0.07236124  0.5082082 ],[-1.4933527  0.6992392],[ 438.54657 1449.8228 ],[   0.     3438.3076],[ True  True],100.60606621053972
1025509,2,[64300.027 63232.117],[ 0.20450807 -0.02363876],[ 2.5527427 -0.6166089],[903.9032   -14.688446],[1182.4161    0.    ],[ True  True],128.34611224638766
1025548,2,[58089.324 30830.797],[2.2083366 0.4008532],[-1.8566563  1.9449517],[1214.7429 2351.774 ],[0. 0.],[ True  True],118.48796317963505
1025587,2,[70043.086 33107.438],[-0.8741708   0.86277574],[ 1.5757527 -3.0410926],[-694.126     46.78061],[5834.9214 1143.7627],[ True  True],118.4156824208733
1025668,2,[55738.105 37968.316],[-0.08177523 -1.7275254 ],[-0.7803885  2.2273529],[1068.0839   121.48276],[0. 0.],[ True  True],124.80213984260729
1025799,2,[68062.91  63514.137],[-0.5097513 -0.7615271],[ 2.4375718  -0.73368955],[-114.33844 2113.621  ],[   0.   2892.37],[ True  True],132.52739146371758
1025806,2,[67829.805 42298.89 ],[-0.8857097 -1.5631572],[-2.600975    0.38092503],[ 586.041  2802.6748],[0. 0.],[ True  True],113.01047305268258
1025877,2,[76726.664 65162.715],[0.22851735 0.25522673],[ 0.6431655 -2.3750966],[-165.52948 -122.65741],[0. 0.],[ True  True],141.16120734616013
1025892,2,[64313.16  35626.723],[-0.77105224  0.39603385],[-1.0272132  1.9733572],[3234.2388 3765.606 ],[3274.2056    0.    ],[ True  True],112.29967452885704
1025954,2,[68762.39  47086.367],[1.032207   0.93863106],[-0.6862717  2.5396087],[502.62372    -0.5667114],[0. 0.],[ True  True],113.82648164581195
1025972,2,[104916.445  50523.24 ],[-1.2035508 -1.3583113],[-0.27887085 -2.9942267 ],[1650.8263 2949.1206],[16985.69     0.  ],[ True  True],142.76397819854049
1026020,2,[73931.414 57069.76 ],[1.7349994 1.0425103],[-0.8597995  1.569825 ],[1406.4893   110.31305],[26471.854     0.   ],[ True  True],130.12514813607285
1026140,2,[63231.41 47469.5 ],[-0.6713972 -0.9994235],[ 1.9981583 -1.3370223],[102.13165  -21.910889],[0. 0.],[ True  True],110.54408760795324
1026195,2,[73771.65  63400.055],[-1.3580766 -1.3275132],[-2.3379676  0.5062676],[355.0482 311.0093],[252638.45     1069.3203],[ True  True],135.2861982826691
1026207,2,[99991.26  46267.695],[-0.10755891  0.1720449 ],[-3.012716   -0.19451165],[2626.6814  906.8988],[9769.715 7590.031],[ True  True],135.6092944790403
1026262,2,[71787.6  31176.46],[-2.1839082 -0.4633332],[-2.7226505  -0.15327826],[-173.35352 3941.4392 ],[   0.    9382.201],[ True  True],129.110344411389
1026266,2,[89568.84 54951.33],[0.03582212 0.6992865 ],[-0.33912903  2.8820214 ],[-293.21722 -244.14871],[   0.     2600.0176],[ True  True],147.99925318370614
1026393,2,[74582.15 54986.26],[0.4229139  0.40296772],[ 2.0357738 -1.0400009],[-988.5647  -144.24002],[0. 0.],[ True  True],128.01502509417725
1026407,2,[71573.6   61108.504],[1.1264199 2.3597941],[-2.8926158   0.49951583],[-537.7855  -423.43234],[0. 0.],[ True  True],157.36172720468485
1026444,2,[48971.6   30294.338],[ 0.9010119 -1.2447442],[ 1.4230714 -1.1960006],[  671.42334 -1343.384  ],[1063.1464    0.    ],[ True  True],124.2054091366521
1026707,2,[76267.71 69302.18],[-0.202838   -0.51312816],[ 1.8295362 -1.1434813],[ -550.57556 -1747.5581 ],[   0.     3218.3467],[ True  True],146.646560828476
1026716,2,[64474.51 48281.68],[2.264975  0.4274931],[-2.5571868  -0.08889814],[1882.387 2367.663],[   0.    5693.654],[ True  True],157.84248243820798
1026734,2,[62542.85 42042.82],[1.1621181 0.8322919],[-0.83442444  2.28276   ],[-332.33362 2706.1208 ],[    0.    18342.715],[ True  True],103.94708339873193
1026916,2,[60199.332 60103.254],[1.6131076  0.91656864],[-0.20605159  2.833341  ],[ 399.77332 1657.2955 ],[   0.    2417.343],[ True  True],127.52447709642256
1026957,2,[44516.    35332.605],[-1.271652   0.8736112],[ 2.7258275  -0.23637103],[-473.60876 3931.447  ],[0. 0.],[ True  True],129.2994925147452
1026976,2,[59369.28  31719.838],[ 1.3111194  -0.16205557],[0.03852311 2.8890517 ],[ 1664.12   -1018.2683],[0. 0.],[ True  True],110.70693957838247
1027049,2,[104827.484  30292.738],[1.5747622  0.60870034],[ 2.1447978 -0.7129772],[1727.4834 3295.3826],[23455.31  11831.111],[ True  True],125.09744966793842
1027116,2,[64718.094 45409.14 ],[-1.5666453 -2.1640084],[ 1.6854886 -1.5944414],[-164.4375   86.263 ],[0. 0.],[ True  True],113.04541604130033
1027219,2,[42588.438 40244.98 ],[ 0.33968204 -1.0941463 ],[-0.8890048  2.1493285],[ -188.93979 -1799.94   ],[1687.7407    0.    ],[ True  True],104.91865610281839
1027263,2,[54923.016 49166.8  ],[ 0.40905046 -0.6552275 ],[ 1.4093769 -1.7315282],[-1305.0894  -313.8246],[0. 0.],[ True  True],118.99616568996731
1027339,2,[67229.39  49525.727],[0.98176205 0.73484045],[-0.49398154  2.9674377 ],[-1051.9148   -808.39514],[0. 0.],[ True  True],114.82460500404363
1027355,2,[98611.22 35283.22],[-1.9102222  -0.65637004],[-1.5546871  1.6332709],[3178.874  3877.7944],[63104.008 37658.75 ],[ True  True],141.89809211665843
1027370,2,[110629.03   54665.938],[1.5870534 1.1278071],[0.45686778 1.8188543 ],[326.58832 619.66516],[0. 0.],[ True  True],104.33621620610224
1027399,2,[70062.38  50825.125],[-0.0108971  -0.24070804],[ 2.586556 -0.663425],[2052.7607 2795.841 ],[0. 0.],[ True  True],119.96173256714683
1027438,2,[41896.094 40219.45 ],[2.0281367  0.52742195],[ 0.23649569 -2.9518173 ],[-73.16162 138.80939],[0. 0.],[ True  True],106.29829579416467
1027490,2,[69239.56  33800.168],[0.50665295 1.643384  ],[-2.7419367  1.4305015],[ 312.92627 -231.27039],[34666.312     0.   ],[ True  True],102.22976250553621
1027493,2,[85768.125 58934.918],[-0.30512828 -0.9912255 ],[ 0.09431527 -2.814717  ],[-1321.8218   -442.54224],[0. 0.],[ True  True],149.7365228739169
1027541,2,[100072.71   40135.746],[0.909521   0.32939005],[-2.2818685  0.9942964],[ -637.9326 -1328.566 ],[    0.    20567.482],[ True  True],131.84628047671188
1027656,2,[74431.61 45600.13],[-0.8601    -1.5380421],[-2.691524   0.3749707],[-957.124      30.452148],[1354.649  1146.7268],[ True  True],123.19839082894644
1027713,2,[42867.04  33523.758],[-1.3385861  1.1216106],[ 1.518579 -1.852169],[-470.86768 -126.23886],[2613.206 7132.319],[ True  True],140.5191148321008
1027898,2,[49323.89  46941.117],[-0.05470032 -2.3493161 ],[-0.65588546 -1.9467192 ],[915.9893  476.23752],[0. 0.],[ True  True],148.06502239467565
1027907,2,[58091.562 34127.582],[ 1.7010233  -0.40318954],[-1.6690909  1.5043145],[2124.8242 2912.1304],[42125.086 10637.096],[ True  True],143.04815458511416
1027934,2,[93786.23  55401.992],[1.1112558 0.7355396],[ 2.9721222 -0.3090465],[ -852.7385 -1037.508 ],[2426.7446    0.    ],[ True  True],146.372322427681
1027937,2,[57533.473 42882.46 ],[0.9841914  0.00477579],[-2.7027087 -0.4279178],[ -70.3631 -386.3158],[41476.516     0.   ],[ True  True],103.39338936837382
1027977,2,[45496.902 43406.637],[-0.8580969   0.98137736],[-0.9815431  2.0932474],[ 380.95993 -591.9147 ],[2892.118    0.   ],[ True  True],129.16278904901603
1028007,2,[42496.74 39683.8 ],[-1.3347172  0.7436081],[-2.185231   2.4393613],[1910.6213 2174.4915],[12133.834  2898.974],[ True  True],118.25054119361656
1028022,2,[119053.055  40905.83 ],[-1.3060732 -0.694718 ],[-1.5149288  2.371857 ],[ 216.15399 -991.07404],[0. 0.],[ True  True],137.02529725080996
1028067,2,[125442.67  46409.05],[0.22111598 0.71798164],[-2.5236588   0.88816637],[-421.95886 -181.03268],[   0.     7144.6445],[ True  True],155.98458920816645
1028132,2,[87001.81 38598.81],[-1.004026    0.04975254],[ 2.3601587 -0.8573549],[-671.03723     8.911987],[43443.785     0.   ],[ True  True],132.28945738337103
1028220,2,[57880.07 49137.87],[1.545529   0.66807175],[-3.0238354  -0.06805851],[1189.0508  -381.56573],[0. 0.],[ True  True],116.67224784867471
1028235,2,[65241.023 48650.637],[1.3007678 0.5081261],[ 1.3126483 -1.4360992],[-454.1731 -791.8589],[0. 0.],[ True  True],119.63817445969535
1028297,2,[110295.08  41212.84],[-0.28390655  0.6532546 ],[ 2.6146042 -0.7127662],[-989.94543 -500.91345],[0. 0.],[ True  True],149.39540190039722
1028347,2,[57035.133 53808.844],[-1.1691684  -0.37330103],[ 0.56938916 -2.6662877 ],[-199.22333  979.6787 ],[1967.0726    0.    ],[ True  True],119.57234681831522
1028378,2,[57932.77  54162.133],[0.6351392  0.40076107],[-0.10633361 -3.1082904 ],[-145.47131 1379.6292 ],[0. 0.],[ True  True],112.53055518367815
1028380,2,[70165.53  46698.758],[1.746315 1.822476],[-1.2122995  2.0861514],[-414.51343   -40.084137],[1634.238    0.   ],[ True  True],114.21529182860334
1028418,2,[54439.367 36628.594],[-1.081218    0.67741275],[-3.094362  -0.3267859],[-1369.5432    474.60712],[4238.7344 4537.6606],[ True  True],125.02104587647352
1028494,2,[57892.03  56963.957],[-1.0899857 -2.3518755],[-3.0121658   0.18310142],[505.66525 743.0065 ],[   0.     4122.2036],[ True  True],138.44731607332267
1028604,2,[66318.95  51269.367],[-0.5010243  1.034995 ],[ 1.6022373 -1.520587 ],[ -24.154907 -445.6982  ],[1680.6444    0.    ],[ True  True],152.73540190714536
1028798,2,[63122.76  51942.258],[-0.62947273 -0.13221045],[-0.38877946  2.954927  ],[-671.36774  308.89218],[0. 0.],[ True  True],117.51191949903445
1028811,2,[41586.34  37107.234],[ 0.97109264 -0.9679689 ],[ 0.4174613 -2.6553779],[2977.3276 1064.8263],[0. 0.],[ True  True],118.44548859587968
1029013,2,[61182.918 50746.215],[0.7712888  0.10513449],[-2.4917853  0.4602411],[-393.02295 3834.6287 ],[ 1386.8431 17019.848 ],[ True  True],117.20695254389082
1029028,2,[64035.457 38819.402],[-0.3112532  1.3302162],[ 2.8271356 -1.1569184],[  364.7146 -1022.8962],[1755.9454    0.    ],[ True  True],128.93567581456244
1029035,2,[123675.836  65142.246],[1.1608324 1.076138 ],[0.5803098 2.0034783],[1406.137  -133.5892],[11072.6     0. ],[ True  True],117.47665581932634
1029046,2,[57258.85 54483.85],[-0.23169255 -0.29415202],[-2.981794   -0.27613944],[-556.5287  -286.90936],[0. 0.],[ True  True],109.12087223026282
1029053,2,[84678.625 38560.24 ],[0.1548062 0.733933 ],[ 1.0625328 -1.1434699],[3037.8237    75.33029],[0. 0.],[ True  True],107.38402983595986
1029066,2,[72434.29 64120.89],[1.893294  2.0349119],[ 2.1316063 -1.0489982],[-173.59482 -522.2761 ],[9099.482    0.   ],[ True  True],136.6178682945339
1029099,2,[80761.15 34164.37],[0.8867816 1.236454 ],[ 1.3714304 -2.3046732],[-759.5179 -592.9427],[0. 0.],[ True  True],102.9938132893689
1029104,2,[65982.64  49225.863],[-0.5905003  0.5927691],[ 1.0200202 -3.058315 ],[ -591.18036 -1239.1781 ],[1818.7712    0.    ],[ True  True],124.29073020765135
1029302,2,[47713.31  33636.223],[ 0.4825376 -1.7494208],[ 2.1422076  -0.67159486],[ 189.3841 1904.8274],[0. 0.],[ True  True],134.78017147213473
1029336,2,[51569.28  39748.457],[ 1.110764  -0.7811465],[-0.30324876  1.7085433 ],[ 118.91406 -349.71198],[1158.7285    0.    ],[ True  True],125.11304953503716
1029485,2,[63825.145 42995.773],[-0.8755206  -0.81208277],[2.9394166  0.09941011],[-722.41907  355.05984],[0. 0.],[ True  True],103.63484875259086
1029495,2,[69038.625 52077.086],[-1.6046435  -0.95595366],[ 1.4967856 -2.7349489],[ 429.84906 -270.26834],[1086.2557    0.    ],[ True  True],109.91835635713915
1029635,2,[83273.67 73757.53],[-1.2505219 -1.5868958],[-2.1943753  1.3903261],[1174.9122 3522.9644],[    0.    13980.975],[ True  True],155.1883218331366
1029728,2,[86352.38  53304.297],[-0.8629904  -0.03759502],[-0.40931445  2.6444507 ],[2255.1597 2849.426 ],[ 2233.1108 13886.293 ],[ True  True],147.2900005713638
1029733,2,[80984.984 31279.668],[ 1.0008523  -0.31255892],[-1.7118963  1.9805251],[1369.5651  603.469 ],[3331.7454 6715.6494],[ True  True],120.07780994450437
1029970,2,[64814.367 48461.02 ],[1.5405065 1.7677804],[-2.9695146 -0.544818 ],[ 666.7278 1020.6401],[   0.     2028.8948],[ True  True],105.73795852791476
1029977,2,[122033.69   47285.363],[ 0.33178163 -0.01642559],[-1.6731164  1.231109 ],[-268.17456 1367.9792 ],[    0.   16581.83],[ True  True],153.18217584065198
1029993,2,[57067.324 43836.043],[ 1.0617591 -0.6488444],[ 1.9321936 -0.9854804],[315.80975 -86.5318 ],[0. 0.],[ True  True],138.45619495900075
1030003,2,[41476.06  37357.754],[-1.7190139  -0.11637861],[ 2.8059053  -0.62134653],[-538.63464 -675.14667],[0. 0.],[ True  True],104.7858280769212
1030045,2,[61968.633 58260.363],[-2.11382   -1.3121184],[-0.74685174  2.2379076 ],[ 919.65466 1641.1562 ],[ 2293.6965 17980.38  ],[ True  True],129.61504337436253
1030180,2,[118859.695  36702.633],[-0.8840827 -1.5692408],[-2.3065035  1.0320292],[-274.31964  267.97638],[0. 0.],[ True  True],139.32158071496482
1030249,2,[53826.11  43306.766],[0.61347777 1.3433926 ],[-2.7706008   0.34954014],[-1108.0238  1814.6241],[   0.     1584.5729],[ True  True],103.0587795047153
1030318,2,[62366.58 43350.86],[-1.2097232 -1.6291106],[-1.0806595  2.2217972],[ 188.27429 3903.83   ],[    0.    10247.335],[ True  True],105.95900279983094
1030322,2,[62824.824 40982.773],[ 0.32212436 -0.67093265],[ 2.15686    -0.74911135],[-1088.313   -617.2592],[0. 0.],[ True  True],113.62839613763053
1030361,2,[70109.75 41899.66],[-2.1892965 -0.6850179],[ 1.9930347 -1.2756064],[1085.0417 2300.5625],[0. 0.],[ True  True],140.36454985664665
1030401,2,[74372.26 59758.7 ],[1.2691635 1.3658794],[-1.5897789  2.9297276],[3076.677   -793.65125],[10073.777   1048.8099],[ True  True],103.1225622517539
1030404,2,[53985.617 39680.7  ],[0.2079021 1.2712514],[ 2.5967891 -0.5929359],[-802.26324 3966.7124 ],[   0.    3677.096],[ True  True],105.93863578921689
1030427,2,[70737.44 47725.44],[-1.0602216  -0.95608073],[ 0.66351855 -2.7150311 ],[-247.78156 -221.01596],[1157.3599    0.    ],[ True  True],115.55032394995922
1030431,2,[56847.51  50215.016],[-1.8507309   0.07085206],[ 0.27941096 -2.7316754 ],[1601.913 2611.874],[0. 0.],[ True  True],159.9388456420346
1030563,2,[47701.44  35496.242],[ 0.56084895 -1.1225979 ],[ 2.4450896 -0.7664791],[ 330.88046 -688.56665],[   0.     1662.2344],[ True  True],113.17724581020242
1030611,2,[84851.09  35590.035],[ 0.7026542 -0.603866 ],[ 2.1582484 -0.6926997],[1986.5671  392.5255],[1115.0513 1059.7332],[ True  True],133.256437006018
1030686,2,[63167.254 41757.105],[0.84335935 0.60092944],[ 1.2182803 -1.4308512],[1002.56976 1599.7092 ],[    0.    10758.618],[ True  True],100.39745368326643
1030765,2,[52569.57  33473.348],[ 0.25263932 -2.2618656 ],[-0.32423177  1.272874  ],[1583.3291     19.615479],[3017.7324    0.    ],[ True  True],148.27488570637016
1030852,2,[64946.133 36121.785],[0.2846988 1.2060057],[ 2.6934981 -0.394633 ],[-268.10934 -252.84277],[   0.    4203.486],[ True  True],107.30027283199901
1030996,2,[47638.11 34356.85],[-1.030783    0.97373724],[-0.57334745  1.9697105 ],[ 294.6776 2280.0293],[0. 0.],[ True  True],122.77329343460762
1031141,2,[45942.42  33814.188],[0.16566525 2.1666873 ],[ 2.5009284 -0.6697335],[ -85.980255 -145.52277 ],[11325.622     0.   ],[ True  True],121.68158112054911
1031150,2,[55786.68 54711.18],[ 0.5932844  -0.24502401],[-1.7887255  1.1008092],[-31.101929  87.209564],[0. 0.],[ True  True],119.5377004043121
1031195,2,[73235.18  30065.662],[-1.7842951 -0.6273175],[-0.13885152 -2.9263132 ],[1043.0388  -304.12723],[26381.348     0.   ],[ True  True],108.74472851630577
1031260,2,[74185.71  52068.727],[-0.6241775 -1.7204827],[-1.6356766  1.2085617],[1995.6523 3354.3743],[3970.0159 9110.718 ],[ True  True],142.26242448666102
1031262,2,[47688.773 30430.389],[ 0.9701367 -1.877264 ],[2.752106 2.057239],[-456.08984 1409.5568 ],[4712.7896    0.    ],[ True  True],151.25285665079005
1031362,2,[54548.637 40547.812],[-0.08756366 -1.0990758 ],[ 1.7411555 -1.7819123],[-230.91187 1829.1224 ],[ 6906.7056 17360.355 ],[ True  True],104.84286744117439
1031412,2,[48471.207 45848.36 ],[-0.33258337  0.74503666],[-2.7434661   0.43083343],[1864.8844 -155.4627],[   0.     1030.5161],[ True  True],108.29239768364182
1031433,2,[128340.17   33095.082],[1.7869146 1.8349588],[-1.4842603  2.5549557],[2656.3438  519.9283],[1981.1007    0.    ],[ True  True],117.47744668564617
1031441,2,[70104.38  55700.965],[ 0.1758545 -0.7680965],[-1.3900672  2.6650214],[ 636.2257 2005.3286],[1650.2394 1198.2826],[ True  True],127.77701101415107
1031442,2,[54176.43 47010.32],[-1.9386917 -0.3575557],[ 1.4488536 -1.785125 ],[-10.608765 729.71814 ],[   0.    7576.337],[ True  True],134.0704198256497
1031458,2,[64259.887 44472.55 ],[-1.8690215 -2.084911 ],[-0.7390457  2.2966437],[191.39444 678.8295 ],[17818.95     0.  ],[ True  True],107.39133098676442
1031482,2,[64962.492 59737.   ],[ 1.0614886  -0.31808856],[-0.16147338 -2.9934156 ],[-220.32956     -1.9218445],[   0.     1067.9197],[ True  True],154.2324363211899
1031512,2,[68553.83 60958.23],[-0.43246317 -0.7518144 ],[-0.7529616  2.0643675],[ 512.0835  -570.60266],[1246.9128    0.    ],[ True  True],129.2669303464825
1031576,2,[94096.16  43772.203],[1.0507083 1.8247304],[-2.6681228   0.97348106],[2804.5884  -386.31128],[   0.    4115.245],[ True  True],134.3875440476311
1031605,2,[57154.45 37225.03],[-1.8691641   0.05680376],[-1.5462316  1.4436411],[1392.155  794.908],[   0.     5626.2324],[ True  True],138.25811470353352
1031687,2,[43715.75  34807.863],[ 1.9960654 -0.8359421],[-1.7586926 -3.126202 ],[1337.5161 3878.8535],[    0.   41306.23],[ True  True],159.097802108918
1031717,2,[63696.04 42376.62],[ 0.67052275 -0.56461346],[-1.4084753  1.8518271],[-715.68854 1968.8752 ],[   0.     1518.8324],[ True  True],124.20784475106893
1031733,2,[62933.86 42353.41],[-1.1472507  0.544691 ],[-2.1951795  0.7439447],[ 383.42773 -810.7569 ],[0. 0.],[ True  True],142.07890050388076
1031802,2,[47957.145 46380.3  ],[ 0.14341289 -0.5618869 ],[ 1.2214415 -1.8429374],[-497.21432 1745.9075 ],[1488.6721    0.    ],[ True  True],100.18434849341318
1031844,2,[78499.09  62407.457],[1.6544802 1.1651173],[ 2.113418  -1.0657308],[ 688.0742 3612.523 ],[   0.     1679.8093],[ True  True],144.1720592377054
1032041,2,[53279.85  42928.832],[0.14930291 2.3341038 ],[ 1.191981  -1.8035861],[246.10718   28.982513],[4288.3037    0.    ],[ True  True],158.47437400413602
1032050,2,[51872.312 41518.137],[-2.1115942  -0.05316576],[ 1.8850875 -1.1540943],[1467.8271   467.70447],[   0.     1067.1813],[ True  True],146.3916425561065
1032067,2,[88568.74  53802.266],[-0.50233245  0.32438824],[ 2.129659 -0.399644],[-602.28845 2341.7678 ],[   0.    8715.478],[ True  True],144.1390955362056
1032102,2,[55072.297 37578.613],[-2.0629008  -0.31202376],[ 0.52476704 -2.7626827 ],[-550.9099 1730.0574],[0. 0.],[ True  True],127.96202927143338
1032172,2,[51131.367 47325.2  ],[ 0.5681404  -0.14636965],[ 1.9459255 -1.0668219],[2951.784  1876.5756],[6409.1665 6341.5073],[ True  True],104.53669624070331
1032303,2,[62293.27  39492.312],[-1.6888798 -0.4429742],[-1.0361533  2.0366004],[-544.34656 -275.32846],[0. 0.],[ True  True],119.02859807336394
1032349,2,[112765.75   60026.023],[0.03702319 0.4338867 ],[-2.3095555  1.4895262],[ 263.7469 3175.1973],[0. 0.],[ True  True],159.16488248385926
1032354,2,[41177.63 34785.  ],[ 0.3311493 -1.944086 ],[-0.11454345 -3.1119375 ],[-331.8753   183.38516],[40374.05    4143.6235],[ True  True],130.07459498129987
1032411,2,[85917.33  50695.113],[2.049955  1.1740037],[ 0.22084025 -3.0666776 ],[1160.522   892.2426],[3265.347    0.   ],[ True  True],144.5372053227516
1032427,2,[70389.11  64853.734],[0.99392295 0.9107135 ],[ 0.9978871 -2.0606127],[-485.13422 3505.2202 ],[0. 0.],[ True  True],135.1299793202341
1032452,2,[51830.016 39811.688],[ 0.9307637  -0.12419552],[ 2.5025096 -0.7405962],[1387.571    807.25134],[   0.    1913.414],[ True  True],103.68243474111024
1032477,2,[51795.844 49303.855],[ 0.09836399 -0.6818284 ],[ 0.8281345 -2.208706 ],[ 652.1655 3052.9355],[   0.     2745.3484],[ True  True],108.72841687240576
1032541,2,[72123.29 34276.04],[-1.7883624  -0.20283397],[ 1.7530273 -1.3677353],[ 904.6963 2711.076 ],[    0.   17336.88],[ True  True],132.35553328073772
1032549,2,[50128.918 42351.395],[ 0.84215873 -1.2555081 ],[ 2.7187405 -1.9181945],[1275.4064 -243.3742],[0. 0.],[ True  True],133.70594140137422
1032559,2,[63823.02  50019.004],[-0.05612327  0.6820052 ],[-1.8780181  1.211517 ],[-1109.6598   -519.50415],[0. 0.],[ True  True],120.74986999003303
1032586,2,[54161.965 48571.832],[-0.22839943 -1.8733001 ],[ 2.871187  -0.1771959],[315.3192  603.74884],[   0.     2396.3416],[ True  True],139.19423927965636
1032637,2,[44386.68  32991.914],[-1.2478541  0.6536103],[ 2.8873854  -0.16286583],[695.85925 412.9439 ],[0. 0.],[ True  True],113.75625020169336
1032792,2,[66693.37  55730.027],[ 0.4802882  -0.44547778],[-1.8939242  1.287387 ],[1417.7878   353.44864],[0. 0.],[ True  True],135.20729759336578
1032794,2,[55136.582 34504.094],[2.129625  0.7458783],[-2.7820961  0.6140741],[-226.69116 2198.7551 ],[   0.     6657.3247],[ True  True],108.39490886965203
1032870,2,[81777.93  44994.645],[-0.2007582 -0.5376894],[-1.1756634  2.3580613],[-261.50693 -931.8439 ],[0. 0.],[ True  True],120.75334773669368
1032898,2,[66050.62  58651.555],[-0.60125154 -0.7335603 ],[-2.4342883  0.8487344],[  954.51074 -1126.6292 ],[0. 0.],[ True  True],124.44452969040188
1032902,2,[76542.17  37070.902],[-1.3249302 -1.1899767],[ 0.54450786 -2.9835157 ],[ 2110.8816 -1105.6187],[4796.302  1028.8303],[ True  True],104.80092144392745
1032903,2,[59531.45 35795.98],[-0.43655235 -1.7971249 ],[ 0.17828861 -2.2668529 ],[2226.4712 2786.576 ],[ 1458.4254 22693.11  ],[ True  True],110.10712487094446
1032947,2,[59000.445 32618.082],[-0.2440227  1.6090472],[ 1.4381572 -1.984952 ],[-246.57864 -298.6405 ],[0. 0.],[ True  True],127.57784804300545
1032973,2,[67737.33 63414.11],[-0.96404594  0.12800837],[ 1.9581479 -1.0543225],[ 855.98285 1782.1643 ],[   0.     1641.2709],[ True  True],150.8741746010365
1032987,2,[73453.24  39102.098],[ 1.6051766 -0.1916724],[-1.980246    0.76813775],[ 925.07666 2073.6758 ],[10397.538 17146.934],[ True  True],151.9974356353428
1033037,2,[68849.62 66844.39],[-1.2808527 -1.3123868],[-0.71415734  2.4693918 ],[ 85.563354 640.7895  ],[0. 0.],[ True  True],135.66620552846345
1033059,2,[48078.953 36048.965],[ 0.9551832 -1.5454974],[-1.0831989  2.2068188],[-935.80475 -700.52795],[0. 0.],[ True  True],157.16070277542306
1033082,2,[70026.34  51145.414],[-0.08137242 -1.1397964 ],[ 2.6880758 -1.5293795],[ 343.9967 1500.4597],[4415.9707 2651.7524],[ True  True],122.33719933224653
1033096,2,[58672.82  43069.926],[-0.07142238 -1.6995423 ],[1.7198081  0.30432028],[2684.271  3191.7795],[16192.091     0.   ],[ True  True],112.19493591872502
1033152,2,[45209.867 31455.115],[ 0.06559385 -1.6236215 ],[-0.7126775  2.684509 ],[-160.68237 1376.2845 ],[0. 0.],[ True  True],103.51459806608665
1033396,2,[40949.168 33498.957],[-0.2877756  1.9145505],[-2.9228141 -0.0937006],[2686.5513 -723.5226],[0. 0.],[ True  True],123.17153380215733
1033519,2,[43145.695 36256.34 ],[1.6953386  0.06312495],[-2.024683    0.88575083],[  95.8728 3165.1426],[2285.066  1435.6104],[ True  True],106.55008326793359
1033553,2,[46268.832 40317.086],[ 0.010066  -1.1515801],[-0.08685042 -2.979926  ],[  85.93091 3460.1934 ],[ 1151.5166 12158.6   ],[ True  True],100.7989923888359
1033581,2,[80362.055 61986.688],[-1.1979132 -1.894617 ],[ 1.4111137 -1.9838511],[ 797.8155 2046.9553],[   0.     4421.4497],[ True  True],148.743970754219
