entry,photon_n,photon_pt,photon_eta,photon_phi,photon_etcone20,photon_ptcone30,photon_isTightID,myy
347763,2,[47605.777 33036.85 ],[0.04134722 1.9102315 ],[ 2.042557   -0.77165735],[324.97147 846.46643],[   0.     1138.4084],[ True  True],115.81948220791901
347775,2,[59580.535 52456.906],[0.4559981 0.7383759],[ 1.3852891 -1.8028187],[2686.5947    106.559326],[9217.916    0.   ],[ True  True],112.89709047395912
347924,2,[55175.86 51627.89],[-1.2822292 -1.3652275],[-0.0331512  2.9237416],[-1123.1033    160.74661],[0. 0.],[ True  True],106.38226195306751
347943,2,[51584.85  50549.598],[-1.3141031 -1.1821198],[-2.9339812  0.2994729],[-756.2618     48.562775],[0. 0.],[ True  True],102.2441901575589
347968,2,[59091.6   41145.566],[0.26286513 1.120829  ],[-2.0836117  1.0713241],[216.83826 948.1515 ],[0. 0.],[ True  True],107.82967316201768
347990,2,[48278.93  30402.938],[ 0.7297692 -0.9740191],[ 2.3797345 -0.6466063],[-682.6136   410.01334],[0. 0.],[ True  True],106.05928623721427
348039,2,[74374.77  42804.184],[-0.59834766 -0.6234236 ],[ 2.5328958  -0.27440876],[ 110.41022 3856.9348 ],[0. 0.],[ True  True],111.28230459766372
348093,2,[59924.984 58595.45 ],[-1.1432021  -0.21790989],[-1.9023936  1.2469506],[-131.10474  114.47766],[   0.    3229.374],[ True  True],131.42336609754685
348106,2,[63963.145 61514.902],[-0.8077548   0.18292174],[-1.1133301  1.829747 ],[-140.25488 -256.13336],[0. 0.],[ True  True],140.61366002001182
348180,2,[70170.28 68880.14],[-1.6569661 -1.0696042],[-1.5326858  1.5482441],[-507.93707  576.78455],[2468.0374 1562.886 ],[ True  True],145.02255341660947
348274,2,[101836.02  33615.14],[0.30999663 0.11317348],[-1.452401   2.5282578],[2087.9465   651.26575],[0. 0.],[ True  True],107.4896525209329
348462,2,[91304.016 63805.91 ],[-0.64678717 -0.99505895],[-2.035653   1.0471219],[-351.78827  695.53577],[3572.9294    0.    ],[ True  True],154.90832323620555
348511,2,[85460.58 42359.65],[-1.2102461 -0.2574875],[-1.0717455  2.4164362],[188.71118 416.07776],[0. 0.],[ True  True],132.63539240279823
348548,2,[77254.4  59016.97],[1.9207269  0.82043636],[-3.0985076   0.07661802],[3904.4531 1240.8391],[0. 0.],[ True  True],155.9861376780099
348574,2,[71438.72 60806.94],[ 0.25958323 -0.04241259],[3.1077242 0.6010684],[ 403.3067 2764.5981],[2402.8965    0.    ],[ True  True],126.81433678327043
348631,2,[44035.996 40378.684],[-0.32966068  1.736811  ],[ 2.6835797  -0.09438499],[ 886.6481  -349.07465],[    0.    41027.582],[ True  True],132.62913183298897
348658,2,[53694.96  37846.457],[ 0.42243952 -0.966976  ],[-1.1205884  2.4200652],[-297.9924   371.91122],[1562.9143    0.    ],[ True  True],111.37999259564903
348662,2,[54364.57 34549.13],[ 0.4900286 -1.018529 ],[ 2.6368277  -0.46314052],[ 166.08795 -973.95264],[0. 0.],[ True  True],112.5114986714967
348707,2,[63557.24 48897.84],[1.298853   0.10562904],[-2.3516414  1.8345624],[3197.3694 1165.0171],[22976.023     0.   ],[ True  True],119.63594385632081
348729,2,[40161.38  30083.883],[ 1.2267148 -1.0724797],[ 1.9809877 -3.1400688],[ 834.26355 -438.0744 ],[0. 0.],[ True  True],105.84037170514966
348804,2,[53982.76  46222.188],[-0.79839915 -0.5214286 ],[-1.8207686  1.3999245],[-178.81287 1857.3704 ],[0. 0.],[ True  True],100.78611857432566
348875,2,[84728.01  62713.016],[0.25730112 0.7604941 ],[ 2.3088722  -0.45986047],[113.493256 316.05365 ],[0. 0.],[ True  True],147.97985559432942
348893,2,[66307.55  52596.945],[ 0.19706327 -1.0372851 ],[-0.12411275  2.4726393 ],[390.21768 322.32898],[   0.     1482.9481],[ True  True],137.7097473824433
348959,2,[68380.87 40601.79],[ 0.01242115 -0.19969702],[ 2.5008109 -0.5546526],[1439.9546 2268.371 ],[20935.234  8917.482],[ True  True],105.87893594657831
348991,2,[62345.32 51407.63],[2.056598  1.6179492],[ 2.9870334  -0.24613279],[-396.5014  665.67  ],[   0.    8335.267],[ True  True],115.84421446750434
349137,2,[43672.176 34444.32 ],[-1.2430199  1.008051 ],[-0.62621105  2.7761157 ],[1637.8314  321.6518],[4156.9863 9675.496 ],[ True  True],131.72892485556423
349211,2,[81812.43 35828.89],[-1.3458636 -2.27758  ],[-1.4110732  1.611516 ],[576.6285  571.17285],[0. 0.],[ True  True],120.07341615375066
349245,2,[82486.1   63448.574],[1.1458709 1.5863141],[-1.3769327  1.5059158],[-702.0122  -434.08118],[0. 0.],[ True  True],147.03013362558653
349279,2,[62580.438 54614.215],[-0.88656545 -0.70845824],[ 0.47103703 -2.7628746 ],[2064.098   -105.45126],[1313.966  2676.7932],[ True  True],117.26348075761173
349355,2,[83801.2   37030.504],[0.97650015 1.7152904 ],[-0.9332709  2.5848846],[239.29889 301.7695 ],[   0.     4067.3955],[ True  True],117.26108374514827
349371,2,[58136.164 42608.26 ],[-0.08899231 -1.2467469 ],[-2.6390157 -0.5164319],[ 227.8436 1783.5586],[ 2800.4656 11584.884 ],[ True  True],106.10984233586682
349389,2,[55964.484 37278.406],[-0.51512456 -2.1746314 ],[-1.154419   2.5019765],[2566.2231 2005.6152],[   0.    4404.591],[ True  True],122.45620623660157
349409,2,[65948.4   51526.684],[-0.8806704 -1.1198312],[ 0.2729686 -2.7934759],[ 199.55786 -834.10565],[0. 0.],[ True  True],117.33933925868722
349441,2,[56805.676 37707.36 ],[-0.38756773  0.4537225 ],[-0.46816394  2.8973866 ],[  0.25131226 240.60986   ],[0. 0.],[ True  True],100.34226323752237
349472,2,[51676.33  50786.742],[-1.9765772  -0.00664684],[-0.3039419 -3.0765176],[-118.51822 1835.9347 ],[0. 0.],[ True  True],155.1758829234323
349485,2,[65059.848 52744.45 ],[1.7683443 0.5348623],[0.02635246 2.0284429 ],[230.81168  -60.613037],[2841.5327    0.    ],[ True  True],125.0986752243375
349486,2,[74026.62 42523.16],[1.3084679 1.7871732],[-1.5395013  1.2791002],[ 36.839844 565.7423  ],[0. 0.],[ True  True],114.02224299084581
349644,2,[61415.227 41511.38 ],[-2.0827963 -1.908343 ],[-2.610455    0.46617284],[-736.4396  661.7942],[    0.    12608.008],[ True  True],101.31511934485373
349689,2,[76114.43 76038.77],[-0.09267639 -0.25995547],[-1.1441993  2.1650848],[ 149.93951 -136.578  ],[0. 0.],[ True  True],152.15305077905847
349785,2,[60256.05 58869.07],[2.0069923 1.9568241],[ 0.485621 -2.711018],[960.35016    -6.8981934],[0. 0.],[ True  True],119.1094233635111
349815,2,[57296.17  36781.953],[ 0.5983324 -1.6131644],[2.2282622  0.31594348],[-383.19507 -229.71066],[0. 0.],[ True  True],144.50726116852186
349898,2,[105032.08   33397.902],[-0.9212635 -0.7509214],[3.0646052 0.3141787],[-664.5672  -837.52673],[   0.     1231.1902],[ True  True],116.63406683499574
349997,2,[45780.14  33716.297],[ 0.335639 -1.162546],[-3.0798764 -0.1616175],[355.84717 321.93994],[0. 0.],[ True  True],101.29436348346776
350006,2,[90195.695 33242.605],[ 0.9138814 -0.8819831],[-2.2019653 -1.5740272],[558.8956  786.54266],[0. 0.],[ True  True],117.08527762308894
350026,2,[66464.336 46268.723],[-0.2799344  1.1212116],[-0.21929288  2.7932763 ],[2325.7673  129.012 ],[1108.1115 8131.914 ],[ True  True],139.07451502509258
350079,2,[84549.98  53828.574],[-1.0809957 -1.0621481],[ 2.909322  -1.2424889],[  46.88736 3350.724  ],[ 1369.3647 20067.69  ],[ True  True],118.08285111271327
350143,2,[58653.516 58644.82 ],[-2.1142108 -1.0823227],[-0.22997515  2.9359791 ],[2628.5842  668.628 ],[1337.1691 1139.6025],[ True  True],133.2524020511839
350213,2,[59113.6   57967.156],[-1.9263039  -0.93967044],[-2.9270098  0.6971647],[ 151.52908 -562.4252 ],[   0.     1542.8087],[ True  True],128.6045093005867
350229,2,[45018.3 43268.2],[-2.2965105 -0.6080654],[ 0.9751974 -2.1886384],[-688.00385 -536.90356],[0. 0.],[ True  True],121.63358157609048
350247,2,[96352.16  39570.992],[-0.1360785   0.21307649],[ 2.5078049 -0.7655092],[1694.5408 1568.2344],[3458.43   9870.6045],[ True  True],125.11792363604434
350282,2,[68367.75  32507.945],[ 0.29157543 -1.2137129 ],[ 0.6713355 -2.0483785],[190.1416 827.3345],[   0.     1107.6868],[ True  True],120.67267885412653
350329,2,[94979.13 31346.62],[ 0.42252228 -0.06101908],[ 0.3336176 -2.361328 ],[3321.425   311.8978],[13959.782     0.   ],[ True  True],109.70302243977505
350356,2,[42737.742 35943.35 ],[ 1.084813  -0.6434858],[ 0.37450254 -2.8255682 ],[3698.729    443.77588],[   0.     6129.5537],[ True  True],109.49846382287936
350367,2,[61435.754 59890.043],[-0.5009489 -1.0834619],[-3.067393    0.25804564],[607.7656 611.5176],[0. 0.],[ True  True],126.00694160049161
350417,2,[53968.72  33212.004],[-1.6257201   0.61126095],[ 0.5180738 -3.1118934],[-151.3535 1890.4949],[   0.    7844.658],[ True  True],141.92631564048153
350426,2,[48191.79 33041.26],[-0.98529917  1.0724568 ],[ 2.5496855 -0.5242868],[241.8912  129.00244],[0. 0.],[ True  True],125.88101936319781
350431,2,[71360.04  38696.227],[ 0.24629165 -1.143152  ],[-0.9330589  2.137674 ],[ 771.29285 2322.352  ],[   0.     3645.6929],[ True  True],131.44328290021636
350552,2,[72419.695 49502.93 ],[-1.14336     0.21210083],[ 2.8668945 -0.5966037],[-510.19714  756.0753 ],[0. 0.],[ True  True],147.07324670479827
350558,2,[62459.902 34574.32 ],[-1.5652639  0.513581 ],[ 0.29957303 -0.19813444],[1544.9216   175.49515],[0. 0.],[ True  True],117.2212917256781
350587,2,[60755.793 41146.91 ],[-2.362515  -1.2607673],[-0.8852373  2.6634295],[ 208.89882 3146.8174 ],[   0.    8814.981],[ True  True],113.77716341833892
350626,2,[41553.594 35560.105],[-1.3527575  1.1198415],[ 2.0558224 -0.9147016],[3515.9624 1432.9404],[3132.5693 7910.251 ],[ True  True],143.35874121582134
350641,2,[99521.734 55974.29 ],[-1.6259054 -1.2498184],[ 1.1384199 -2.8724015],[2073.2778 1128.5957],[14642.142   2864.2031],[ True  True],138.30890104576787
350653,2,[103740.49   36179.203],[-0.50999695  0.19464323],[ 2.1301823 -1.4917107],[-213.34262 -104.38135],[0. 0.],[ True  True],126.90795568412177
350709,2,[55868.14 38613.44],[2.181877  1.1678735],[ 1.6378496 -1.5002406],[  31.322876 1082.3042  ],[0. 0.],[ True  True],105.08953388704906
350732,2,[45539.77 45095.28],[0.42516217 1.7284257 ],[-2.2747948  0.9111297],[ 297.0744 3007.9138],[0. 0.],[ True  True],110.5490064207528
350741,2,[44944.4  43601.07],[-1.0093246  1.0002296],[-1.6830873 -2.2131624],[2814.217   -588.12683],[3491.727    0.   ],[ True  True],107.23830557507284
350758,2,[77629.91 71730.92],[1.2752489 0.5064139],[ 0.5454337 -1.6610465],[ 136.89113 1853.8336 ],[   0.     4886.1953],[ True  True],145.62336243666942
350760,2,[118653.12  49892.43],[-0.70949644 -0.5304535 ],[-2.383227  0.300494],[951.1996   71.49893],[0. 0.],[ True  True],150.50014742091994
350833,2,[72818.21 42799.29],[0.5218999 2.1554024],[ 2.4705327 -1.188733 ],[1193.8145  -413.47864],[   0.     1542.7072],[ True  True],148.281155274975
350879,2,[52560.98 33153.53],[ 0.61402476 -0.8134708 ],[-2.5169573   0.35590515],[-516.9964   341.45743],[   0.      1004.55786],[ True  True],105.07925889842446
350940,2,[55827.84  36008.688],[ 0.5776473 -1.8278701],[ 0.88061875 -1.3807582 ],[3055.025  1398.0183],[0. 0.],[ True  True],158.19218512526356
351044,2,[64178.277 63471.49 ],[1.735903  0.5971721],[-1.8540409  1.2473617],[1279.9521 -714.0032],[0. 0.],[ True  True],148.88097987800703
351092,2,[88215.1  34906.99],[2.3608325  0.63353825],[-0.03224964  2.8162725 ],[-272.99554  969.5394 ],[0. 0.],[ True  True],154.16195897905993
351143,2,[98387.41  39598.363],[-0.4202211  0.7811439],[ 1.7871715 -1.0432463],[-343.2104 3640.7385],[   0.     6555.8394],[ True  True],146.7731986571468
351181,2,[70543.805 60065.51 ],[-0.683567   -0.56067467],[ 2.566771   -0.47795472],[-238.16425 3445.5305 ],[1604.7039 4717.987 ],[ True  True],130.2817895929249
351353,2,[70193.95 33104.97],[0.3249431 1.1374899],[-3.0798242  -0.45801115],[-150.71909 1657.8757 ],[0. 0.],[ True  True],101.49772107019791
351425,2,[74946.34 45446.33],[ 0.72061276 -1.1584857 ],[ 2.9220352 -2.4752765],[2906.7166 -623.393 ],[4853.031  1316.5579],[ True  True],136.05935618076796
351548,2,[62942.23  44767.508],[1.7285923 2.2056224],[-0.2185936  2.2382827],[2568.4233 1199.5471],[0. 0.],[ True  True],103.219503062575
351583,2,[63191.5  40802.79],[-1.6919698 -1.8921347],[-1.6557581  1.8768148],[1644.2445   247.61609],[13878.882     0.   ],[ True  True],100.14018794895713
351689,2,[62946.43  39155.984],[0.5403495 1.5900244],[-0.46827197  2.9177809 ],[-483.56558 2465.5298 ],[ 6829.241 22283.887],[ True  True],112.63536840520518
351736,2,[64735.758 31690.139],[-1.7249589  0.2701662],[-2.587248    0.37266728],[ 582.09155 1761.3743 ],[    0.    14126.111],[ True  True],139.2812278007322
351773,2,[60200.516 42473.668],[-0.04027012 -1.0317153 ],[ 1.3942769 -1.6052787],[1369.1257 2326.1216],[0. 0.],[ True  True],113.5885950837732
352068,2,[65682.66  41642.094],[-0.03503954 -1.2755326 ],[-2.5669913  0.8660241],[1653.9915  -316.39706],[ 1421.4825 32656.137 ],[ True  True],124.44728927038496
352147,2,[68751.82  46587.227],[-0.12058275 -0.7483644 ],[-3.0777488  0.2964149],[407.4842    54.036194],[   0.     1335.1122],[ True  True],118.08337332876707
352154,2,[55664.117 46801.625],[-1.5438306  -0.89460593],[-0.9884092  1.9236153],[3951.0596 1315.3458],[6146.4985 1292.7493],[ True  True],106.86985206778365
352182,2,[53061.117 45197.848],[0.25261676 1.6628087 ],[-2.2837512   0.40923715],[713.38434  65.11363],[   0.     1889.3212],[ True  True],121.37671226696709
352191,2,[87730.06 66110.05],[0.73924774 1.0058719 ],[ 2.659939  -0.6527548],[-289.57806 1674.7665 ],[   0.   9383.07],[ True  True],153.11670034457464
352209,2,[68080.03  32895.895],[ 0.9045158  -0.56825304],[ 1.7078737 -1.9586437],[-186.05481  384.9433 ],[0. 0.],[ True  True],118.98279571518337
352283,2,[70111.55 67993.43],[1.7887996 2.0937738],[-2.3611252   0.62343603],[1670.9845  346.5797],[2300.535  1007.4951],[ True  True],139.27678038034512
352318,2,[40507.207 35013.93 ],[-2.2709122   0.31436494],[-2.2119477  1.5179067],[ 23.146255 -46.682007],[0. 0.],[ True  True],145.88856784686365
352367,2,[82387.92  39369.445],[0.32601303 1.2111869 ],[-2.0620599  1.387521 ],[1890.587 -678.672],[0. 0.],[ True  True],124.01933383337933
352410,2,[77647.75 52825.37],[-1.0561588   0.26984805],[ 0.00349369 -2.8799863 ],[ -22.4516 1427.4651],[3003.4868 8223.439 ],[ True  True],156.42289666068328
352431,2,[47138.953 35683.715],[-1.2495672  1.2146705],[-1.6206094  1.6064649],[-126.09366 -471.97192],[ 2997.0017 23722.12  ],[ True  True],152.5358851933585
352434,2,[80202.26  56630.625],[0.8773293 2.206012 ],[ 0.6078584 -1.1802255],[1729.9521  -239.28647],[0. 0.],[ True  True],142.51893001441232
352497,2,[44870.105 39765.38 ],[ 0.13741472 -1.8379617 ],[-2.1717567  1.5592176],[-18.324036  81.97371 ],[11145.123     0.   ],[ True  True],126.79677965110012
352509,2,[64765.69  48152.547],[-0.38024998  0.0922884 ],[-2.4340775   0.81444734],[ 680.6991 3472.5972],[    0.  14984.8],[ True  True],114.66615876142491
352697,2,[67121.81 56822.22],[-1.5650752 -0.8139799],[ 2.4949417 -0.6474218],[3253.2935 2799.4246],[6049.4053 8924.092 ],[ True  True],132.32824758737786
352739,2,[43793.37  35297.598],[ 0.12698516 -2.0834396 ],[-1.6845877  0.8292831],[451.13467 176.15936],[0. 0.],[ True  True],129.4944481380937
352796,2,[61685.395 53672.098],[1.6860305 0.7623465],[ 0.8069912 -2.1547663],[ 355.32416 1759.8032 ],[32872.43    2453.2146],[ True  True],127.15237012361426
352822,2,[43516.44  41346.188],[-1.1271248   0.84958225],[-1.7437311   0.93623424],[ 223.50543 1054.6892 ],[ 2607.5635 11966.793 ],[ True  True],128.2951419421824
352825,2,[92963.04  44516.516],[ 0.59980375 -0.08329995],[-2.3719916  1.2712237],[-108.26355  489.85126],[0. 0.],[ True  True],132.4434303476477
352830,2,[102909.86   35986.273],[1.1135542  0.10338685],[ 0.736117  -2.2245777],[1227.9095 1741.5641],[0. 0.],[ True  True],137.1277895345353
352864,2,[69500.94  33957.496],[-0.60788983  1.5287869 ],[-1.148012  3.015772],[-585.42267   -29.807755],[0. 0.],[ True  True],150.77443824194054
352881,2,[40385.816 34843.066],[ 1.5615256 -0.7357395],[1.8550795  0.27544126],[332.88995 813.1567 ],[   0.     2982.5466],[ True  True],119.0098515601744
352951,2,[94832.305 48338.656],[1.004569  1.8305348],[ 2.0582273 -0.9596327],[ 627.04333 -619.9475 ],[0. 0.],[ True  True],146.8856673592412
353003,2,[90533.17  40400.047],[-2.1654632 -1.548159 ],[ 1.0599515 -1.7492269],[-367.81653   -86.093185],[1366.8053    0.    ],[ True  True],125.17314064781922
353191,2,[77099.72  52711.902],[-0.6946554 -1.9725746],[ 0.9603964 -2.2696793],[ -97.80527 1947.717  ],[0. 0.],[ True  True],154.32202456667073
353259,2,[65569.83  52787.797],[-1.2256386  0.9377322],[1.2935283 1.5300881],[-818.64276  762.2649 ],[   0.    4525.253],[ True  True],154.2163586713882
353373,2,[58747.15  38751.973],[-1.0015738   0.06859901],[ 0.9313211 -1.5999418],[-520.42004 -333.73254],[0. 0.],[ True  True],105.59385328062682
353408,2,[74177.09 43907.19],[-0.00163189 -1.2021078 ],[ 0.11317138 -2.8919501 ],[ 948.70215 -233.06677],[0. 0.],[ True  True],135.10073804741145
353463,2,[58381.082 30782.15 ],[ 1.8703108  -0.00193066],[ 0.7154169 -2.5924377],[ 466.37036 2717.2832 ],[13901.576 19764.053],[ True  True],124.52804651068313
353486,2,[65635.63  32022.303],[-0.7741132 -1.9632174],[-2.880677   -0.08340098],[-221.60098  154.68182],[0. 0.],[ True  True],107.23564826696621
353577,2,[68538.15 42966.17],[-1.831208   -0.20980111],[-1.2764916  1.9099468],[1403.9783  346.5385],[   0.    1627.805],[ True  True],146.1748281741463
353714,2,[56226.637 55802.45 ],[0.6759129 1.9527745],[ 1.5480098 -2.117299 ],[-403.87082 -183.883  ],[0. 0.],[ True  True],132.5088421736815
353818,2,[149227.1    30288.887],[1.6364404 1.6920283],[-0.79057205  1.4444932 ],[-115.671814 2708.2322  ],[   0.    6470.775],[ True  True],120.94102683824292
353828,2,[48967.383 37774.97 ],[ 1.1241351 -0.6604851],[-0.9128501  2.0353   ],[   5.5329895 -658.27094  ],[   0.     1930.6805],[ True  True],122.31302643156502
353983,2,[76436.71 34795.4 ],[1.9490112 2.0535347],[-0.14253563 -3.02584   ],[-92.49744    -4.5908203],[0. 0.],[ True  True],102.42664931138503
354044,2,[47390.156 40969.785],[ 0.7487983 -1.2234037],[-0.9163579  2.025967 ],[527.2884  -87.56653],[1815.6416 5048.7266],[ True  True],134.27390008962004
354070,2,[64452.242 48300.42 ],[1.1464635 1.5268489],[-0.57833225  2.6428618 ],[ -115.18927 -1092.0922 ],[   0.     2889.9443],[ True  True],113.52737113305538
354115,2,[41464.348 32682.729],[-0.600973   2.1756027],[-0.3391147 -2.8522995],[2264.006   266.7869],[3506.1567 1690.5498],[ True  True],155.06847805214628
354124,2,[64072.438 35013.72 ],[2.110866   0.67656404],[ 1.2819327 -2.2581587],[303.6236   -61.662415],[2385.5244    0.    ],[ True  True],118.67938325162757
354130,2,[54871.613 34327.6  ],[-1.5582004   0.86905795],[-0.50732535  2.6536584 ],[1306.8888 2486.0322],[9414.762  6238.1606],[ True  True],158.96518009291168
354173,2,[56219.39  51801.516],[1.8226241  0.87287605],[-0.70440745  2.473302  ],[1139.6099   -65.17847],[0. 0.],[ True  True],120.3146129215645
354222,2,[54329.715 54013.734],[-1.0793794 -1.1507512],[-1.2733115  1.7577518],[-519.6753 -868.0118],[0. 0.],[ True  True],108.24668010367103
354224,2,[67538.7  34927.98],[2.1719012 1.2506326],[-1.1801248  2.3893063],[ 639.2312  -258.88788],[   0.     6110.9956],[ True  True],105.63399784105044
354288,2,[52719.773 46086.543],[0.696434  1.6828611],[ 0.86273867 -2.2974925 ],[1848.6377   506.92792],[0. 0.],[ True  True],110.81533022925706
354334,2,[73336.14 55952.91],[1.5886974 1.6299078],[ 1.9164464  -0.91551757],[1931.5298 3143.6523],[   0.     2597.3894],[ True  True],126.61040564883758
354371,2,[60830.97 41667.66],[ 0.03175858 -0.29007152],[ 1.2903669 -2.2527566],[1891.6985    24.29422],[12552.741     0.   ],[ True  True],100.00170424046834
354386,2,[44486.11 42505.32],[-0.5564542  0.8862359],[ 1.2628963 -1.7156528],[-1536.4048  2951.588 ],[ 4331.938 10068.656],[ True  True],110.36682854331276
354396,2,[90924.23  35576.617],[-0.57648385 -0.4418565 ],[ 0.719219  -2.3866081],[-170.4086 1672.4885],[0. 0.],[ True  True],113.98984858152056
354433,2,[44388.715 41640.15 ],[ 0.0836741 -1.3249642],[-1.0932211  1.7364827],[ 745.2684 2160.8564],[1230.6576 1239.4286],[ True  True],107.38112327468657
354448,2,[64494.83  53485.918],[-1.0537857  0.3283698],[-2.1075974  0.7811127],[-507.28418  990.3397 ],[0. 0.],[ True  True],145.90044925253366
354469,2,[42372.22 34528.06],[2.250209   0.53385186],[ 1.5753154 -1.3499687],[3685.264 3363.226],[ 2024.557 11985.922],[ True  True],106.119908480451
354531,2,[91169.09 79329.53],[-0.09554651  0.05767911],[2.058217  0.5176457],[-410.75177  586.22876],[0. 0.],[ True  True],119.15454822129688
354547,2,[76240.12 40772.91],[-0.7198534  0.9417006],[ 0.2725009 -2.8562562],[ -92.616425 -466.25635 ],[0. 0.],[ True  True],152.25256812950173
354619,2,[53788.695 35553.133],[-2.2523124   0.04486254],[-2.1710823  0.55858  ],[-453.84866  572.0698 ],[1644.695  1342.5476],[ True  True],150.72302953691
354625,2,[67347.05 50635.32],[-1.9516066  -0.38294953],[-0.8000803  2.0140886],[ 553.72723 -914.6635 ],[0. 0.],[ True  True],153.42002711063398
354755,2,[51352.06  40711.098],[2.1286469 1.2038275],[-0.15105294 -2.9541092 ],[  59.305786 -533.38745 ],[2402.1475 1335.3083],[ True  True],100.22115443895471
354813,2,[50040.137 31535.402],[ 1.5233724 -0.6861417],[-1.8502727  -0.26061678],[-140.18793  823.56976],[0. 0.],[ True  True],120.87453874362403
354860,2,[60713.555 47165.77 ],[-0.9138682  -0.35748956],[-1.7189362  1.6662757],[ 476.13025 -196.85242],[0. 0.],[ True  True],110.43025873364557
354877,2,[53295.066 39348.746],[0.8675362 1.7711313],[ 1.2462173 -1.697703 ],[  386.62207 -1366.1707 ],[   0.     1590.4039],[ True  True],100.69092719866663
355033,2,[103966.06   41002.438],[-0.6716498 -1.1638314],[ 1.2197378 -2.670762 ],[  746.23486 -1007.1052 ],[0. 0.],[ True  True],125.79312581829038
355065,2,[69459.08 65618.98],[1.0487015 0.5541659],[-1.4225581  1.5633497],[-746.93317 -207.2604 ],[0. 0.],[ True  True],138.7756403191909
355151,2,[65567.414 42454.91 ],[-0.84269756 -0.4735405 ],[ 1.0450981 -2.139911 ],[394.65747 785.9364 ],[   0.    8957.125],[ True  True],107.29894908599405
355283,2,[67170.49  31813.547],[ 0.67870945 -0.24863814],[ 0.54672676 -2.315877  ],[ 382.05112 1691.4431 ],[3035.6025    0.    ],[ True  True],101.76301527908512
355391,2,[58316.32  39982.258],[1.0714395 2.027455 ],[-3.1154754   0.11886204],[ 204.0505  -531.58057],[0. 0.],[ True  True],107.72550019913018
355397,2,[78692.6  35564.05],[-1.6900048   0.23875728],[-1.1653118  2.0454168],[-145.6195  -254.00998],[0. 0.],[ True  True],158.89595028945678
355432,2,[85682.766 68056.48 ],[-0.05886928  0.22321826],[-0.89876425  2.2835515 ],[ 123.48752 1439.098  ],[    0.    11950.511],[ True  True],154.21575191934664
355507,2,[66821.32  42798.695],[-0.09440725 -0.5676106 ],[-2.716435   0.5148977],[ 563.79663 -165.97998],[0. 0.],[ True  True],109.85840778557797
355533,2,[83975.7   50432.035],[ 0.547767   -0.00658678],[-1.0537193  1.4303645],[513.11053 485.9468 ],[0. 0.],[ True  True],128.48940488226393
355579,2,[52971.695 47401.64 ],[1.1931994  0.19518328],[-0.6842626  1.7728164],[312.13428 430.182  ],[   0.     1045.7452],[ True  True],107.83358089385932
355665,2,[48553.145 32211.908],[-2.302375   -0.40669802],[-3.0482082 -1.1766598],[3089.853    218.47656],[1307.6133    0.    ],[ True  True],107.57847320215642
355702,2,[102534.01   30740.787],[ 1.189944  -0.6285456],[ 2.0196574  -0.42716601],[43.82245    5.1127014],[1487.6012    0.    ],[ True  True],157.4114585155395
355710,2,[50267.004 42113.266],[ 0.19663467 -0.7375041 ],[-1.1447524  1.8860376],[-427.61404 1175.1173 ],[1311.4375    0.    ],[ True  True],102.1137113569458
355736,2,[62255.78  42617.703],[0.15087406 1.1525967 ],[ 3.1180413  -0.13555719],[ 132.33752 -203.05023],[7567.643    0.   ],[ True  True],116.06937404458851
355772,2,[75446.766 32628.695],[-0.98629266 -0.22405663],[ 0.9707233 -1.9337153],[-427.41913  497.33496],[0. 0.],[ True  True],105.87724815097926
355783,2,[56284.992 37564.   ],[-2.0680654 -0.3200028],[ 1.566927 -0.720398],[-225.26425 -490.25378],[0. 0.],[ True  True],123.6473811558192
355811,2,[92674.266 40708.703],[1.3615035 1.3181959],[ 0.12839547 -3.0853505 ],[ 303.50168 -182.93167],[0. 0.],[ True  True],122.79267572263664
355814,2,[52263.73 43755.86],[ 0.02024862 -1.2486362 ],[-3.0317981   0.18305506],[ 958.02185 -744.7997 ],[0. 0.],[ True  True],115.49197335413103
355927,2,[90149.445 35472.64 ],[0.68197715 0.8133784 ],[ 0.5088811 -2.6798453],[-790.8137 1763.3763],[0. 0.],[ True  True],113.3117240969902
356039,2,[53222.68  39771.094],[ 0.9144613  -0.23797424],[-1.4041402  1.5858762],[1752.8368 1627.3513],[11344.255  8909.252],[ True  True],107.49342333406018
356047,2,[56058.51  44494.402],[ 1.3178275  -0.02958753],[ 2.3328266  -0.01850573],[ -992.42004 -1187.8027 ],[0. 0.],[ True  True],117.2828138477462
356056,2,[78655.55  36905.875],[0.9224762 0.2872224],[-0.9780016  2.0527763],[-150.27722 1779.2681 ],[    0.    16131.653],[ True  True],113.08033891103275
356057,2,[55964.25  30932.342],[1.891451   0.32564852],[ 1.4746782 -1.6483712],[ 763.1712 2246.3108],[0. 0.],[ True  True],110.04198669087131
356279,2,[51830.496 50433.688],[0.28923294 0.757713  ],[-1.7322278  1.7763788],[ 854.018 1105.378],[0. 0.],[ True  True],103.40269507417041
356378,2,[99837.3   36331.832],[-1.933494  -1.2172788],[ 0.98782796 -2.092423  ],[-186.90652 2590.5588 ],[ 1231.0793 58084.594 ],[ True  True],128.2069175277454
356400,2,[45357.992 42498.508],[2.085831   0.16938908],[ 0.22188854 -2.460312  ],[1508.458    399.20752],[   0.   1002.86],[ True  True],129.77248449736697
