entry,photon_n,photon_pt,photon_eta,photon_phi,photon_etcone20,photon_ptcone30,photon_isTightID,myy
518737,2,[79271.53 76301.8 ],[1.8189511 1.13339  ],[ 2.5846102 -1.0951589],[  485.66144 -1201.7084 ],[4247.698  8149.9136],[ True  True],159.4996511071407
518739,2,[90731.28  57729.793],[-0.36166123  0.6186787 ],[-0.7497188  2.8992996],[-860.6876  -711.78406],[0. 0.],[ True  True],158.37265056701006
518860,2,[70012.82 67117.86],[-0.5033829 -0.9290378],[-2.6154633  0.6650674],[3097.7393  746.883 ],[32412.08     0.  ],[ True  True],139.89354910558075
518869,2,[42809.992 30908.576],[ 1.6796176 -0.2523142],[ 2.8973157 -0.4078611],[2951.8914   314.41666],[0. 0.],[ True  True],109.25452392236113
518900,2,[43801.88 39364.35],[ 0.3281354 -1.6170266],[-1.795717   1.0270052],[-265.03357  524.33563],[   0.     4623.0503],[ True  True],124.82680970928132
518965,2,[55653.6   44439.184],[-0.84850615 -1.8668433 ],[-0.68045264  1.9646667 ],[  30.273224 -390.3267  ],[0. 0.],[ True  True],109.95358988634868
518971,2,[73149.016 46679.28 ],[1.755714  2.3484273],[-0.8709106  1.6465384],[1335.6558   782.42737],[    0.    26841.574],[ True  True],116.64362604631587
519006,2,[41730.176 30829.568],[-2.0599127  -0.17463295],[-2.0481727  1.1380142],[ 31.008041 -18.630676],[   0.     1169.9347],[ True  True],106.02657728734731
519061,2,[60126.242 44793.44 ],[ 0.11414587 -1.8958186 ],[ 2.9470718 -2.4291089],[-1026.4779   592.8157],[0. 0.],[ True  True],130.92803437628893
519106,2,[51633.492 41362.977],[-0.13493784  0.72992015],[ 3.024196   -0.04185447],[1055.4825     26.764893],[1555.8218 1591.7045],[ True  True],101.14463541905863
519123,2,[62505.887 51280.7  ],[ 1.0656315 -0.6194341],[-0.46439227  2.722292  ],[578.1315  813.93384],[   0.     1210.1046],[ True  True],155.83437559628558
519163,2,[66149.484 38854.05 ],[-0.10230694 -1.582131  ],[-2.9768927   0.35954037],[-357.5953   316.23407],[0. 0.],[ True  True],130.06503966299823
519253,2,[98142.484 48289.562],[-0.3991173 -0.9709739],[ 2.1253035 -1.3212235],[ 2059.2256 -1039.6094],[0. 0.],[ True  True],141.81779012601928
519275,2,[49697.47 43789.55],[ 1.0608606  -0.34090802],[-2.6784844  1.2246438],[-674.791  3392.8245],[0. 0.],[ True  True],111.92222574719078
519278,2,[52008.77  34994.664],[-0.4414069  1.1547968],[-0.7907827  2.0466375],[ 756.36096 -272.88486],[   0.     1232.6575],[ True  True],113.23570903032687
519327,2,[61456.57 41014.04],[-0.03742675 -0.66044253],[ 1.6859518 -1.3183059],[-193.31628 2708.9575 ],[   0.     1698.3801],[ True  True],105.09653442805536
519396,2,[49054.11 41217.75],[0.32228428 1.5407147 ],[ 2.1844203 -1.1703727],[ -88.20566 -762.8799 ],[   0.     2315.4397],[ True  True],106.71420480357804
519451,2,[41968.113 41865.34 ],[ 0.8190563 -0.6243433],[ 0.28231862 -2.7490993 ],[ -28.793396 -429.65817 ],[1298.3347    0.    ],[ True  True],106.52999329701497
519515,2,[68386.37 43539.77],[-0.05563047  0.90865594],[ 1.689472  -1.1967219],[-1014.0414  2506.32  ],[1349.518    0.   ],[ True  True],121.27194394485427
519599,2,[64283.824 39179.69 ],[2.224009   0.22687122],[-2.7567415  1.2782646],[  25.131042 -856.01025 ],[0. 0.],[ True  True],148.51260129906717
519602,2,[80698.945 35005.477],[-0.04799416  1.0434886 ],[-0.04439525  1.9787389 ],[-747.1087  -139.34766],[0. 0.],[ True  True],108.77610653966099
519644,2,[108760.61  76159.45],[-2.0683966 -1.1123904],[-3.0024548 -1.5017157],[-188.35413  113.52438],[   0.    2517.816],[ True  True],153.52997816776664
519671,2,[84281.055 37598.54 ],[-1.1687537 -0.677999 ],[ 1.9535444  -0.49845436],[-152.85986  997.6027 ],[1450.5652    0.    ],[ True  True],109.57130081909658
519720,2,[85212.11  49194.633],[-0.6299547 -0.6589307],[-2.4859931  0.0949225],[ -263.1656 -1290.368 ],[0. 0.],[ True  True],124.45003251123653
519820,2,[70058.93  35998.664],[-0.4054412  1.7396085],[-2.257821  -2.3103929],[-591.86804  217.04813],[1642.0006    0.    ],[ True  True],129.62440496188572
519886,2,[52090.945 48129.684],[ 0.78623086 -1.0064313 ],[-2.778847   0.2250637],[  18.595734 -490.49722 ],[   0.    6107.171],[ True  True],142.97054339682688
519915,2,[62371.92 48315.56],[-0.3264041  -0.76266015],[ 1.1959288 -1.8873783],[-315.2282   197.53693],[0. 0.],[ True  True],112.36810186843786
519942,2,[56372.504 53908.34 ],[1.2603371 1.6711248],[ 1.3111594 -1.5143642],[-1181.3595   -728.11664],[0. 0.],[ True  True],111.24201308523457
519985,2,[89642.43 31694.53],[ 0.43743223 -1.0477701 ],[-0.20280024 -2.7663038 ],[-39.531036 239.63751 ],[ 2876.35 10642.36],[ True  True],133.97254529486278
520041,2,[61018.652 52542.535],[1.3297356 1.3183886],[ 0.14383751 -3.0391417 ],[-635.61176  166.1511 ],[0. 0.],[ True  True],113.22199805747121
520051,2,[54412.16  32783.855],[ 0.14346942 -1.9118247 ],[-2.419442  -1.4788115],[1828.7789  338.0429],[5487.993    0.   ],[ True  True],109.80127284212321
520052,2,[70265.734 34334.258],[0.4732521 0.9821797],[-1.3863196  1.4767756],[2174.1565  -949.64636],[1194.5298    0.    ],[ True  True],100.5118959619608
520198,2,[48949.098 33579.65 ],[-2.2000296  -0.43898717],[ 2.4731586 -1.4945755],[-290.46112  -28.08133],[0. 0.],[ True  True],109.88287554428969
520332,2,[72873.375 52154.95 ],[1.3065642 1.703781 ],[-1.7595751  2.1005716],[2668.6233 -789.5742],[0. 0.],[ True  True],118.02986453882437
520496,2,[88372.89  49683.977],[-0.650123 -0.97984 ],[ 1.738988   -0.87083405],[-498.18878 -462.2987 ],[0. 0.],[ True  True],129.737862762523
520504,2,[44340.58  34665.113],[ 2.239221   -0.28275406],[-2.1048172  1.7918606],[1110.4412   437.68237],[    0.    10834.327],[ True  True],146.64059648356857
520560,2,[54321.22  42920.613],[1.6058139  0.44195127],[-1.4622604  1.6269257],[-114.00421 -622.8774 ],[1143.9396 1052.9973],[ True  True],113.36130699007236
520592,2,[49100.04  35689.895],[-2.1392546  -0.12836307],[ 0.6289649 -2.750039 ],[735.84094 143.39728],[0. 0.],[ True  True],129.34924742570195
520634,2,[59405.477 53297.645],[-2.3630948 -1.1838263],[ 0.80076534 -2.3543468 ],[  108.36821 -1052.6733 ],[0. 0.],[ True  True],132.6715801253432
520669,2,[74079.66  38902.305],[0.6111419 1.2858232],[0.18927656 2.8202162 ],[-681.59534 -808.09155],[78675.39   5443.043],[ True  True],110.24747597537264
520672,2,[53082.203 49776.34 ],[-1.5392919 -2.0682623],[ 0.77290475 -2.2763503 ],[-238.97543 -944.24475],[0. 0.],[ True  True],106.31633661351576
520730,2,[53841.58  30239.096],[ 1.6985337 -0.7189294],[-0.3980758  3.048765 ],[2964.6562  969.1942],[4068.181 2386.96 ],[ True  True],146.676787951519
520747,2,[62244.355 54420.12 ],[-1.1236863 -1.8241252],[-2.2383146  1.0774643],[1530.6053 3397.9536],[75199.96  13637.465],[ True  True],123.19826825982535
520772,2,[64122.242 47361.14 ],[-0.77034974  0.22817662],[ 1.6155803 -1.9809923],[499.64893   55.081055],[0. 0.],[ True  True],121.728295821928
520866,2,[96167.41  44706.133],[ 0.3054154  -0.07588712],[ 1.1602346 -2.0655718],[-825.08234  558.94226],[2456.4827 1247.6337],[ True  True],133.4140457888907
521067,2,[64865.887 34352.375],[-0.16440864 -1.5614104 ],[ 0.2831428 -2.4712048],[570.99976 795.55334],[0. 0.],[ True  True],116.99092639192828
521079,2,[80879.4   38803.668],[-0.23399687  0.3205198 ],[-0.28085127  2.9859514 ],[1208.083   -273.65393],[1109.1118    0.    ],[ True  True],116.16600850631632
521132,2,[49303.707 30958.715],[1.7555782  0.04602566],[-1.3370192  1.7676063],[2225.726    -46.14209],[   0.     6141.0264],[ True  True],108.45452479860566
521163,2,[73202.92  33296.664],[ 0.21856093 -2.1945899 ],[-2.769382 -1.704716],[-472.70624  466.4608 ],[3317.2158    0.    ],[ True  True],158.36235115911995
521244,2,[50838.594 31456.42 ],[-0.38982013  1.1447992 ],[-2.6484184  0.6395034],[2159.9724     17.665527],[0. 0.],[ True  True],104.53942036239553
521264,2,[63375.715 61419.66 ],[-1.5992166 -1.126079 ],[2.5093458  0.07935669],[ 716.04816 1867.726  ],[1326.1343 4670.4927],[ True  True],120.70007088028757
521280,2,[90543.98 36511.58],[0.539669  0.7046857],[-2.555671    0.34432536],[ 720.5138  -692.37976],[0. 0.],[ True  True],114.55049071775098
521286,2,[45499.074 35785.348],[-0.04036602  1.6659038 ],[-3.043408    0.24773765],[387.58008  39.35974],[0. 0.],[ True  True],111.73350884900808
521296,2,[48482.63 39297.28],[ 0.99812746 -0.87129635],[-0.93404794  2.6743746 ],[2503.4153  -325.29578],[3397.9746    0.    ],[ True  True],126.69322225970842
521310,2,[62377.484 55805.867],[-0.6729253 -1.2254283],[ 1.5716027 -1.4840401],[1883.5533 1667.9362],[2450.279    0.   ],[ True  True],122.426892996089
521321,2,[59114.25  53974.656],[-1.9877343  -0.78390586],[ 2.3156223 -0.7514546],[ 3067.4724 -1044.2769],[9038.055    0.   ],[ True  True],133.9963053918055
521385,2,[69839.92  50748.875],[2.1596582 1.2742212],[-1.4058915  1.5039824],[-247.53394 -446.09937],[0. 0.],[ True  True],130.20296811765056
521460,2,[40746.504 40569.91 ],[ 0.12868352 -1.802501  ],[ 2.8566349  -0.27925694],[ -81.92862 3264.7483 ],[2129.4033 2526.3188],[ True  True],122.2627989812157
521467,2,[84537.67  34308.484],[ 0.8866502 -0.3196728],[-0.71075565  2.0790205 ],[891.57587 245.60815],[0. 0.],[ True  True],126.50728433765497
521489,2,[58228.293 47483.664],[1.1447499  0.28567755],[-1.8167799  1.391324 ],[1203.0724   627.15753],[   0.    2007.236],[ True  True],114.96290542956345
521515,2,[66245.516 57339.273],[-0.5577295  0.7760173],[ 1.4382769 -1.8308785],[ 671.09503 1357.4114 ],[6251.656 6435.485],[ True  True],151.49969379755967
521519,2,[58282.4   44354.035],[-0.34372362 -0.20560612],[ 0.76394874 -2.2723584 ],[-456.1348 1589.4868],[1069.06    0.  ],[ True  True],101.78900402234636
521564,2,[64136.836 43039.336],[-0.3961613 -2.0935256],[-1.484768   1.7075127],[689.5936    35.294617],[0. 0.],[ True  True],145.2235621243431
521567,2,[47025.676 31828.97 ],[ 0.73236454 -1.3291835 ],[ 0.41400757 -2.5168023 ],[119.60568 237.07764],[0. 0.],[ True  True],121.98218293059475
521748,2,[75435.945 31844.916],[2.1764607 1.3003373],[ 1.2120092 -1.238756 ],[-572.34045  398.74426],[   0.     2007.7382],[ True  True],102.3346642501281
521792,2,[76666.836 72623.05 ],[0.45706874 0.7375473 ],[ 1.5596111 -1.5592779],[-682.58435  333.16846],[   0.     1168.8995],[ True  True],150.69549835056517
521849,2,[76507.41 57181.87],[-1.9174659  -0.92683846],[ 0.03549037 -1.899421  ],[228.61282 595.8173 ],[    0.    14289.046],[ True  True],128.53647050675664
521947,2,[59556.06 43595.85],[2.0194035 2.109245 ],[-2.9962513   0.07741614],[-730.27625 2227.8833 ],[0. 0.],[ True  True],101.95383565195745
522002,2,[75810.15 43265.9 ],[ 0.12095901 -0.3193951 ],[ 0.87624884 -2.0498345 ],[ 587.40906 1299.7537 ],[0. 0.],[ True  True],116.68162805256522
522003,2,[69157.65  38081.168],[0.09805305 1.2188187 ],[ 1.6683425 -1.3335786],[-370.9959   161.69669],[0. 0.],[ True  True],118.96362106018451
522084,2,[49289.523 34645.336],[-1.2081822  1.2265922],[ 1.8185253 -1.9814463],[-321.60962 1285.276  ],[0. 0.],[ True  True],149.46880712073533
522120,2,[46381.996 41541.242],[ 0.5989316 -1.6326742],[ 0.24358924 -1.0049412 ],[944.2396  982.68384],[0. 0.],[ True  True],130.13005843776824
522149,2,[51426.785 48847.49 ],[-1.0637586  -0.24392271],[-3.0734591   0.24754398],[1545.4373 -342.6014],[ 6523.713 27697.826],[ True  True],108.41028459176601
522177,2,[53803.516 37501.625],[2.0217957  0.80569714],[ 2.5709746 -1.1563517],[1108.9536  -973.10986],[1126.6224 1952.8989],[ True  True],103.7716722363732
522312,2,[73337.32  46347.293],[-0.01149955 -0.7111878 ],[ 0.35143742 -2.7104475 ],[-337.20822  859.1914 ],[    0. 12170.],[ True  True],123.72302262808338
522383,2,[44380.418 39125.375],[ 0.28543976 -1.2812395 ],[-0.9280659  2.3090546],[-46.720886  -14.1302185],[   0.     1798.2867],[ True  True],110.17266016920082
522478,2,[45858.156 33354.2  ],[ 1.352659   -0.69983023],[-2.08697   2.004834],[  29.654053 1385.4714  ],[0. 0.],[ True  True],117.84071209084502
522544,2,[79719.484 51776.184],[-2.0210764 -1.9945961],[-1.9949136  0.6945539],[-687.2693 1117.7634],[0. 0.],[ True  True],125.2346039390569
522599,2,[78591.805 53407.94 ],[-1.2812561  -0.59590805],[-3.0397687   0.06186657],[-128.87592  997.86194],[18916.49     0.  ],[ True  True],137.23313256742466
522618,2,[47460.125 30658.295],[-2.3556767 -0.6597571],[ 2.9086432  -0.18300661],[ 901.44073 3317.29   ],[0. 0.],[ True  True],105.38395588859679
522782,2,[72098.57  32794.438],[1.9428198 1.2961572],[-2.4663892  0.6880661],[-504.4687   238.03723],[    0.    21958.975],[ True  True],102.37683703047252
522796,2,[43342.176 30493.91 ],[-1.957188    0.12104212],[-1.9054681  1.3696948],[158.0301 512.7386],[0. 0.],[ True  True],115.52397013258556
522803,2,[57880.254 43574.023],[0.32569546 0.69770586],[ 2.2881117 -0.8642284],[-759.52075 3341.0432 ],[    0.   13280.99],[ True  True],102.18164796752274
522805,2,[69285.055 42779.035],[-1.7032593 -0.6500437],[-2.0211995  1.6113336],[-348.9001    -32.804688],[2377.5825    0.    ],[ True  True],121.48591329180196
522836,2,[77646.484 63139.72 ],[ 0.31626293 -0.7227757 ],[ 1.0899742 -2.0700312],[ 853.1854 -837.8219],[0. 0.],[ True  True],159.3584788144901
522838,2,[194239.03  63767.54],[1.2112389  0.20202139],[-0.76070386 -1.1279291 ],[  61.763123 1081.5532  ],[0. 0.],[ True  True],123.99581252922061
522855,2,[58511.945 51800.27 ],[0.9982156  0.08286133],[-2.4600804   0.65122336],[1203.6371 -352.8747],[0. 0.],[ True  True],121.83120297900388
522962,2,[56349.78 34917.53],[-0.07213036 -1.5715461 ],[-2.7645595   0.39618146],[1375.9421  531.9282],[0. 0.],[ True  True],114.83359775741398
522963,2,[53816.09 48166.09],[-2.2818434  -0.71693355],[-1.8233846  1.4967443],[1200.8497  -413.94376],[1824.0011    0.    ],[ True  True],134.31288282289628
522970,2,[70927.08 39174.46],[-1.3421425  -0.07076377],[ 2.8891    -1.1116502],[-1062.9125   -258.84943],[2133.4749 1427.4801],[ True  True],119.64944617148495
523010,2,[61126.96  59980.094],[ 0.22528803 -0.11101993],[-1.2499945  1.5649552],[ 377.69925 -651.51294],[0. 0.],[ True  True],121.22905922969095
523033,2,[46415.766 41743.246],[ 0.86815834 -0.76527715],[-2.732182   -0.08952925],[ 151.8988  -106.56293],[    0.    13064.319],[ True  True],117.0641546749632
523053,2,[62483.703 41722.53 ],[0.19680533 0.40538603],[-2.323971   0.8624925],[1322.8483 1742.4125],[0. 0.],[ True  True],102.64743430062425
523115,2,[55752.594 55730.08 ],[-0.57219553  0.99101514],[-2.3751898  1.2621236],[1265.0486  521.5762],[3802.3516 2904.6199],[ True  True],144.74340477207963
523153,2,[94715.93  34578.633],[-1.679589  -1.1851454],[ 2.157389  -1.5597942],[-1006.1298    627.95355],[0. 0.],[ True  True],113.41200661989396
523180,2,[40375.88  30121.285],[ 0.6518898 -1.1826342],[2.906584   0.02555049],[  858.4597 -1208.5612],[10808.68     0.  ],[ True  True],100.79840799124217
523203,2,[77427.46  46134.844],[-0.4623869  -0.54762775],[-2.9510467   0.31958035],[-494.89758 1859.5093 ],[0. 0.],[ True  True],119.3942766471345
523228,2,[56558.1   33220.203],[ 1.071555   -0.10625295],[ 2.7647896  -0.13282773],[-951.70166  -30.64566],[   0.    7082.441],[ True  True],101.61803856632133
523389,2,[54246.035 46133.69 ],[-0.9129917  1.0809476],[-2.9474952   0.25965485],[-485.9323   976.47095],[   0.     1493.9775],[ True  True],153.9968522253711
523410,2,[42131.12 33460.94],[0.29953605 2.1021814 ],[-2.2968009  0.962801 ],[-271.31354 -580.29944],[0. 0.],[ True  True],107.626028390383
523411,2,[63520.066 56311.965],[ 0.17269203 -1.6135452 ],[-0.1071169 -1.5017174],[-662.39764 -612.3552 ],[   0.    2480.958],[ True  True],143.83648723379568
523467,2,[58075.664 43403.195],[ 0.7611482  -0.69195557],[-2.6524885  0.5561434],[ 891.94965 -159.74374],[2311.0857    0.    ],[ True  True],128.05765597858402
523468,2,[118719.84   82365.695],[-0.41552293 -0.732579  ],[ 0.33989495 -1.460379  ],[ -171.62195 -1030.7461 ],[8745.635    0.   ],[ True  True],158.1034534897464
523474,2,[69396.77 44527.04],[-1.1586927 -2.0772972],[-1.9760025  1.2009337],[3164.6497    -21.671555],[11833.222   1055.3525],[ True  True],123.09483956916334
523697,2,[56988.457 44201.293],[-0.9133418 -0.7328303],[-0.29187897  2.8443613 ],[630.8401   -26.736908],[4826.9673 5774.045 ],[ True  True],100.78731984848577
523715,2,[85972.62 56934.33],[0.78584397 1.0719426 ],[ 1.9752944  -0.64492106],[3203.9336 2413.6738],[10858.779 10045.988],[ True  True],136.68160400587092
523810,2,[65396.695 47814.12 ],[ 1.2112148  -0.40224704],[-2.3473551  1.1117972],[1944.3965 2033.7487],[2360.5703    0.    ],[ True  True],149.20260088385146
523843,2,[101530.195  32544.236],[-1.026312    0.65260696],[-2.5305214  -0.07675578],[-525.2977     35.350494],[0. 0.],[ True  True],153.0757630103393
523889,2,[43684.773 34156.35 ],[ 0.46142396 -1.620923  ],[-1.773488    0.95442176],[  30.97705 3461.6777 ],[   0.     1079.9792],[ True  True],122.0249965574283
523911,2,[58971.246 44708.734],[1.115928 2.0106  ],[ 0.7337698 -3.131632 ],[-380.86942  348.08365],[2927.0198    0.    ],[ True  True],107.14037927791911
523991,2,[75002.67 38767.46],[-0.42952648 -0.01429249],[-1.6547123  1.1177849],[ 523.0565  -270.44275],[1754.5322    0.    ],[ True  True],108.38632722695732
524272,2,[73475.72  54471.906],[-1.8538824  -0.21899225],[1.7905045 2.332722 ],[3057.2104  345.1327],[4047.5815    0.    ],[ True  True],120.21427838644321
524302,2,[57100.92  55411.176],[-0.25878105  0.13521008],[-0.2536813  2.7044103],[-473.03418 -333.8543 ],[0. 0.],[ True  True],114.2252593853835
524372,2,[49829.34  30034.518],[ 0.6247417 -1.0490552],[ 1.5907248 -1.1689458],[-140.39993  685.7722 ],[1202.4817    0.    ],[ True  True],105.06492289878649
524387,2,[49215.223 44337.4  ],[-0.49135283  0.8042842 ],[ 0.3195887 -2.7047594],[617.2395  866.95544],[0. 0.],[ True  True],113.5926808867892
524449,2,[56794.06  55839.082],[-0.48533526 -1.2119642 ],[-0.8527881  2.171916 ],[1639.5834  -498.33258],[0. 0.],[ True  True],119.96434046949012
524483,2,[84369.1   31627.967],[ 1.1023806 -0.6051877],[-1.5565653  1.3846546],[-508.7812  613.3193],[8909.6875    0.    ],[ True  True],142.93931584351745
524535,2,[67934.914 33638.387],[2.2009673 0.6283478],[ 2.56215   -2.1986241],[-244.31195 2718.739  ],[0. 0.],[ True  True],106.14232645526477
524621,2,[73829.85  41515.883],[-0.48016846 -0.37027845],[-0.29908678  3.1390326 ],[1063.0398 1352.7864],[0. 0.],[ True  True],109.68115777438626
524637,2,[62888.637 45928.957],[-0.32291424 -0.13877231],[ 0.6076284 -2.734834 ],[594.2591 593.4053],[1575.0104 1413.7301],[ True  True],107.40439454481651
524666,2,[83052.89 57757.94],[-0.87277675 -1.1742485 ],[-3.1095715  1.1920797],[-1054.4182  -218.3869],[2775.0134 3172.452 ],[ True  True],117.74520975829915
524671,2,[76319.98  39488.926],[1.2607884 1.3408328],[-2.1762114  0.8970137],[-793.5044   702.79443],[ 1111.6576 23504.275 ],[ True  True],109.81991702879746
524888,2,[54290.85  31423.303],[ 0.9286057 -1.0693009],[ 2.209519  -1.0771612],[-194.99268 1384.7001 ],[0. 0.],[ True  True],127.22760934141837
524890,2,[69910.99  44332.145],[0.9164939 0.6999323],[-2.5724428  0.2756988],[944.2527 186.1713],[0. 0.],[ True  True],110.80684888199073
524911,2,[54098.875 49564.78 ],[ 0.02991895 -1.0881313 ],[ 0.6509261 -2.2812383],[-420.438   -355.50806],[1062.3278    0.    ],[ True  True],119.68418023625955
525238,2,[87683.63  47477.676],[1.8893352 1.2550163],[ 1.955853  -0.9449805],[3014.2065 1363.6586],[    0.    18860.559],[ True  True],134.69918266724602
525248,2,[42348.56 40111.32],[-0.6312927  1.2025859],[-0.26447484  2.44505   ],[1207.5546  -206.69843],[3381.7258 1595.2454],[ True  True],118.26632333199834
525285,2,[65644.055 42138.97 ],[-1.8631335  -0.44947007],[-2.937965    0.15570556],[-99.67816 658.2729 ],[1143.3428    0.    ],[ True  True],132.55403206155984
525299,2,[47344.12  38609.973],[0.7998701 2.0678089],[-0.0448808  2.6444285],[ 799.6284  -323.78983],[    0.    14209.583],[ True  True],101.48102277137724
525372,2,[60683.938 41840.23 ],[-0.34285176  1.152112  ],[-2.6956506   0.38047093],[ 298.46732 3956.2307 ],[0. 0.],[ True  True],130.2250112804614
525418,2,[66444.695 37280.246],[-0.9717308 -1.6248442],[ 1.8056169 -1.4847717],[-191.9906  931.7073],[    0.    11530.106],[ True  True],104.63396731239571
525542,2,[53689.387 48314.637],[2.3104715 2.2410653],[-1.1668499  1.9549203],[ 341.7191  -106.47037],[   0.     1695.8307],[ True  True],101.91866593754624
525559,2,[55904.496 51534.11 ],[0.76491725 0.36258873],[-0.3397807  2.9998727],[ 642.55225 2456.9277 ],[0. 0.],[ True  True],109.01363207839893
525681,2,[61726.78  53995.133],[-0.0833285  -0.03214175],[-1.0056062  2.75883  ],[2169.5444 -591.4033],[1387.3129    0.    ],[ True  True],109.94915193781229
525717,2,[49881.164 30387.812],[0.41541907 1.9636939 ],[ 3.0735383  -0.31899768],[-635.96826  729.32947],[0. 0.],[ True  True],101.92213890633167
525773,2,[61553.73 42075.66],[1.5324711 2.3330524],[ 2.6770802  -0.32133853],[600.4044 443.8487],[80529.625     0.   ],[ True  True],109.80522000946371
525873,2,[51686.824 30906.209],[-0.8730075  0.7683647],[-0.05066396  2.7953494 ],[3818.9668 3431.0786],[   0.    3820.459],[ True  True],107.759850765318
525913,2,[68861.87  46294.258],[-1.1695212 -1.1082952],[ 1.2607107 -1.2612133],[1226.3558 1957.343 ],[14062.713   1097.7401],[ True  True],107.60176728557316
525935,2,[51015.586 33221.656],[-0.66788703  1.6707599 ],[-1.3129808  1.7745855],[286.20428 278.39587],[0. 0.],[ True  True],145.3228746022648
526039,2,[70956.05 35370.76],[ 0.08856599 -1.864054  ],[-1.4545723  1.1545247],[-683.45074    41.048996],[0. 0.],[ True  True],149.55718024970128
526106,2,[59245.223 42753.61 ],[-0.09533171 -0.16622064],[ 1.9028727 -1.3508389],[ 38.454346 846.4799  ],[0. 0.],[ True  True],100.56199528364677
526152,2,[63562.09 36529.44],[-0.41237944  0.8403105 ],[ 0.32431942 -2.7812643 ],[2148.549    151.97278],[7523.9443 4572.811 ],[ True  True],115.88884007254393
526272,2,[56330.27  34345.004],[-0.9503682  1.0656966],[ 2.030316  -1.0804038],[-897.32587 1751.4833 ],[0. 0.],[ True  True],136.57225829111115
526467,2,[64063.53  44947.188],[-1.8518451  -0.26190335],[-1.8268349  0.4827476],[229.41904 357.6952 ],[1622.4695    0.    ],[ True  True],136.32557176314765
526523,2,[114023.02   30109.006],[0.49574795 0.61514455],[ 0.02293325 -3.1043081 ],[ -273.69513 -1133.4502 ],[2132.973    0.   ],[ True  True],117.39153131035368
526581,2,[51761.234 40499.59 ],[1.0351382 2.250619 ],[ 1.9927646 -0.9549771],[ 117.09244 1705.3489 ],[0. 0.],[ True  True],108.64786816473398
526763,2,[58287.402 57947.938],[-1.9131382 -1.7434757],[-1.0702748  1.9208109],[ 371.80896 3539.4893 ],[0. 0.],[ True  True],116.32554279622768
526784,2,[47746.918 44562.344],[-0.11459843 -1.7067944 ],[-2.6930401   0.49673572],[2418.7778  844.4586],[5873.242    0.   ],[ True  True],123.04531571763715
526817,2,[56644.6   30824.287],[-2.146377  -0.7343607],[-0.9428354  2.1601346],[-954.54834 -149.59833],[   0.     1157.6387],[ True  True],105.26619233268161
526858,2,[68234.32  35405.406],[0.18664347 0.7376465 ],[-0.43494332  3.0151687 ],[ 882.5012  -915.36365],[   0.     1809.3542],[ True  True],100.9333158678291
526885,2,[44815.605 31630.217],[ 1.048595   -0.98238057],[ 1.7319548 -1.4591367],[3656.446    108.72772],[6315.5835    0.    ],[ True  True],117.56395071607417
526928,2,[58949.18  35916.973],[-0.82564694 -2.1973622 ],[ 1.2126117 -1.6529257],[2534.7559 3580.5605],[10607.224 11143.395],[ True  True],113.83253046228141
526996,2,[100210.336  50346.055],[0.5063416 1.1519867],[ 0.5783792 -2.8242762],[1034.4583  290.8271],[0. 0.],[ True  True],148.37819727291495
527029,2,[68705.74  65387.113],[-1.7122983 -0.8325812],[-1.6037285  1.6449368],[ 879.6635 3933.8906],[   0.     6212.6772],[ True  True],147.0552388596364
527127,2,[85973.08 46323.8 ],[0.48826504 1.9581127 ],[ 2.532117  -2.6806133],[ 494.3171 -138.5621],[0. 0.],[ True  True],120.05564871610717
527192,2,[57539.094 46870.113],[-0.48215112 -0.16797893],[ 0.9224819 -2.1963873],[1299.0527 -346.3117],[0. 0.],[ True  True],105.14015104640728
527323,2,[126817.13   41432.547],[-2.366515  -1.5321659],[-2.8523111   0.53206784],[-852.11456 1957.3638 ],[0. 0.],[ True  True],156.79337817799643
527330,2,[88388.05  37068.543],[-0.12035149 -1.1787621 ],[2.7188885  0.40361336],[2045.0044  -495.15796],[0. 0.],[ True  True],122.55201969282756
527380,2,[40204.66  36428.895],[-1.731739   0.2560883],[-0.02701327 -2.9844456 ],[ 511.62793 -314.52896],[0. 0.],[ True  True],117.35199747622228
527417,2,[79032.11  72698.875],[1.2575055 1.1094222],[ 2.8140783  -0.42007667],[ 564.3248 -398.3615],[0. 0.],[ True  True],151.85260266592178
527516,2,[71126.26  32790.844],[-1.2434092  0.7467179],[-2.7145944  0.7963958],[2069.1514 2588.6462],[ 2484.0012 15946.533 ],[ True  True],147.42055028797046
527577,2,[48497.68 38209.81],[-2.3060927  -0.72755647],[-3.0139077e+00  1.5404961e-03],[2608.6375  -369.82553],[0. 0.],[ True  True],114.20364130370196
527700,2,[69934.11  42079.844],[2.0150273 1.1643695],[-2.9762788   0.19072875],[-523.09204 1692.1548 ],[0. 0.],[ True  True],118.4499490313617
527940,2,[61788.11  59805.312],[2.2125556 0.7553126],[-1.1810124  1.9744242],[-197.35098  759.30884],[   0.    3170.264],[ True  True],155.30024999176376
527945,2,[51382.92 50630.61],[0.95682305 1.5590806 ],[-1.8067237  0.5928629],[3228.3904   98.9438],[10589.816     0.   ],[ True  True],100.05430115028491
528052,2,[49718.266 41986.19 ],[ 2.1566856  -0.07842281],[-0.77817714  2.273106  ],[  96.6095 1668.2057],[   0.     1018.8675],[ True  True],154.5767831070739
528055,2,[41045.934 30865.252],[-0.03407693  1.7351412 ],[-1.8260508  1.557333 ],[ 79.13397 526.0744 ],[0. 0.],[ True  True],100.53841363720974
